id,target
boostcamp-sts-v1-test-213,1.1
boostcamp-sts-v1-test-214,3.9
boostcamp-sts-v1-test-215,3.6
boostcamp-sts-v1-test-216,3.7
boostcamp-sts-v1-test-217,2.5
boostcamp-sts-v1-test-218,1.9
boostcamp-sts-v1-test-219,0.2
boostcamp-sts-v1-test-220,3.3
boostcamp-sts-v1-test-221,3.6
boostcamp-sts-v1-test-222,4.0
boostcamp-sts-v1-test-223,2.4
boostcamp-sts-v1-test-224,4.6
boostcamp-sts-v1-test-225,3.6
boostcamp-sts-v1-test-226,3.8
boostcamp-sts-v1-test-227,3.5
boostcamp-sts-v1-test-228,3.4
boostcamp-sts-v1-test-229,-0.0
boostcamp-sts-v1-test-230,1.0
boostcamp-sts-v1-test-231,1.1
boostcamp-sts-v1-test-232,3.6
boostcamp-sts-v1-test-233,1.3
boostcamp-sts-v1-test-234,-0.0
boostcamp-sts-v1-test-235,2.6
boostcamp-sts-v1-test-236,1.8
boostcamp-sts-v1-test-237,2.4
boostcamp-sts-v1-test-238,2.8
boostcamp-sts-v1-test-239,2.4
boostcamp-sts-v1-test-240,1.5
boostcamp-sts-v1-test-241,1.0
boostcamp-sts-v1-test-242,0.1
boostcamp-sts-v1-test-243,4.4
boostcamp-sts-v1-test-244,1.3
boostcamp-sts-v1-test-245,4.0
boostcamp-sts-v1-test-246,3.0
boostcamp-sts-v1-test-247,4.1
boostcamp-sts-v1-test-248,4.2
boostcamp-sts-v1-test-249,3.9
boostcamp-sts-v1-test-250,0.3
boostcamp-sts-v1-test-251,1.1
boostcamp-sts-v1-test-252,0.0
boostcamp-sts-v1-test-253,3.4
boostcamp-sts-v1-test-254,2.7
boostcamp-sts-v1-test-255,4.8
boostcamp-sts-v1-test-256,3.6
boostcamp-sts-v1-test-257,1.0
boostcamp-sts-v1-test-258,4.4
boostcamp-sts-v1-test-259,2.9
boostcamp-sts-v1-test-260,4.6
boostcamp-sts-v1-test-261,4.3
boostcamp-sts-v1-test-262,4.0
boostcamp-sts-v1-test-263,4.4
boostcamp-sts-v1-test-264,4.3
boostcamp-sts-v1-test-265,3.8
boostcamp-sts-v1-test-266,4.1
boostcamp-sts-v1-test-267,2.7
boostcamp-sts-v1-test-268,0.6
boostcamp-sts-v1-test-269,0.4
boostcamp-sts-v1-test-270,4.6
boostcamp-sts-v1-test-271,1.8
boostcamp-sts-v1-test-272,2.8
boostcamp-sts-v1-test-273,4.9
boostcamp-sts-v1-test-274,3.9
boostcamp-sts-v1-test-275,4.7
boostcamp-sts-v1-test-276,2.1
boostcamp-sts-v1-test-277,1.6
boostcamp-sts-v1-test-278,2.9
boostcamp-sts-v1-test-279,4.4
boostcamp-sts-v1-test-280,0.6
boostcamp-sts-v1-test-281,3.9
boostcamp-sts-v1-test-282,4.3
boostcamp-sts-v1-test-283,0.4
boostcamp-sts-v1-test-284,3.6
boostcamp-sts-v1-test-285,1.9
boostcamp-sts-v1-test-286,1.7
boostcamp-sts-v1-test-287,3.9
boostcamp-sts-v1-test-288,-0.0
boostcamp-sts-v1-test-289,-0.0
boostcamp-sts-v1-test-290,0.7
boostcamp-sts-v1-test-291,0.2
boostcamp-sts-v1-test-292,3.8
boostcamp-sts-v1-test-293,2.5
boostcamp-sts-v1-test-294,1.9
boostcamp-sts-v1-test-295,2.8
boostcamp-sts-v1-test-296,3.4
boostcamp-sts-v1-test-297,-0.0
boostcamp-sts-v1-test-298,5.0
boostcamp-sts-v1-test-299,0.7
boostcamp-sts-v1-test-300,5.0
boostcamp-sts-v1-test-301,2.6
boostcamp-sts-v1-test-302,1.1
boostcamp-sts-v1-test-303,2.8
boostcamp-sts-v1-test-304,2.3
boostcamp-sts-v1-test-305,1.9
boostcamp-sts-v1-test-306,2.4
boostcamp-sts-v1-test-307,4.6
boostcamp-sts-v1-test-308,1.3
boostcamp-sts-v1-test-309,1.6
boostcamp-sts-v1-test-310,3.8
boostcamp-sts-v1-test-311,1.8
boostcamp-sts-v1-test-312,0.1
boostcamp-sts-v1-test-313,4.8
boostcamp-sts-v1-test-314,1.7
boostcamp-sts-v1-test-315,2.9
boostcamp-sts-v1-test-316,4.1
boostcamp-sts-v1-test-317,0.9
boostcamp-sts-v1-test-318,4.7
boostcamp-sts-v1-test-319,1.2
boostcamp-sts-v1-test-320,0.3
boostcamp-sts-v1-test-321,0.6
boostcamp-sts-v1-test-322,3.9
boostcamp-sts-v1-test-323,1.0
boostcamp-sts-v1-test-324,0.8
boostcamp-sts-v1-test-325,4.3
boostcamp-sts-v1-test-326,4.0
boostcamp-sts-v1-test-327,2.2
boostcamp-sts-v1-test-328,3.2
boostcamp-sts-v1-test-329,0.3
boostcamp-sts-v1-test-330,0.9
boostcamp-sts-v1-test-331,4.1
boostcamp-sts-v1-test-332,3.9
boostcamp-sts-v1-test-333,4.8
boostcamp-sts-v1-test-334,1.4
boostcamp-sts-v1-test-335,3.9
boostcamp-sts-v1-test-336,3.6
boostcamp-sts-v1-test-337,1.2
boostcamp-sts-v1-test-338,4.2
boostcamp-sts-v1-test-339,2.1
boostcamp-sts-v1-test-340,1.6
boostcamp-sts-v1-test-341,5.0
boostcamp-sts-v1-test-342,2.7
boostcamp-sts-v1-test-343,2.9
boostcamp-sts-v1-test-344,4.7
boostcamp-sts-v1-test-345,3.6
boostcamp-sts-v1-test-346,1.9
boostcamp-sts-v1-test-347,2.9
boostcamp-sts-v1-test-348,2.8
boostcamp-sts-v1-test-349,1.6
boostcamp-sts-v1-test-350,4.7
boostcamp-sts-v1-test-351,3.0
boostcamp-sts-v1-test-352,2.4
boostcamp-sts-v1-test-353,0.1
boostcamp-sts-v1-test-354,-0.1
boostcamp-sts-v1-test-355,2.0
boostcamp-sts-v1-test-356,4.0
boostcamp-sts-v1-test-357,0.9
boostcamp-sts-v1-test-358,1.9
boostcamp-sts-v1-test-359,3.9
boostcamp-sts-v1-test-360,4.1
boostcamp-sts-v1-test-361,1.8
boostcamp-sts-v1-test-362,2.9
boostcamp-sts-v1-test-363,0.0
boostcamp-sts-v1-test-364,3.2
boostcamp-sts-v1-test-365,5.0
boostcamp-sts-v1-test-366,1.1
boostcamp-sts-v1-test-367,1.1
boostcamp-sts-v1-test-368,0.1
boostcamp-sts-v1-test-369,0.2
boostcamp-sts-v1-test-370,1.4
boostcamp-sts-v1-test-371,4.3
boostcamp-sts-v1-test-372,3.3
boostcamp-sts-v1-test-373,-0.1
boostcamp-sts-v1-test-374,1.4
boostcamp-sts-v1-test-375,4.4
boostcamp-sts-v1-test-376,1.8
boostcamp-sts-v1-test-377,2.9
boostcamp-sts-v1-test-378,5.1
boostcamp-sts-v1-test-379,4.3
boostcamp-sts-v1-test-380,1.4
boostcamp-sts-v1-test-381,0.5
boostcamp-sts-v1-test-382,1.6
boostcamp-sts-v1-test-383,2.0
boostcamp-sts-v1-test-384,0.8
boostcamp-sts-v1-test-385,1.9
boostcamp-sts-v1-test-386,3.5
boostcamp-sts-v1-test-387,1.9
boostcamp-sts-v1-test-388,1.6
boostcamp-sts-v1-test-389,2.4
boostcamp-sts-v1-test-390,4.4
boostcamp-sts-v1-test-391,2.2
boostcamp-sts-v1-test-392,1.0
boostcamp-sts-v1-test-393,4.9
boostcamp-sts-v1-test-394,3.6
boostcamp-sts-v1-test-395,3.7
boostcamp-sts-v1-test-396,0.3
boostcamp-sts-v1-test-397,3.8
boostcamp-sts-v1-test-398,2.2
boostcamp-sts-v1-test-399,0.6
boostcamp-sts-v1-test-400,2.9
boostcamp-sts-v1-test-401,1.4
boostcamp-sts-v1-test-402,1.4
boostcamp-sts-v1-test-403,4.9
boostcamp-sts-v1-test-404,4.7
boostcamp-sts-v1-test-405,1.0
boostcamp-sts-v1-test-406,3.9
boostcamp-sts-v1-test-407,1.6
boostcamp-sts-v1-test-408,3.7
boostcamp-sts-v1-test-409,4.9
boostcamp-sts-v1-test-410,2.6
boostcamp-sts-v1-test-411,1.6
boostcamp-sts-v1-test-412,0.5
boostcamp-sts-v1-test-413,4.0
boostcamp-sts-v1-test-414,3.2
boostcamp-sts-v1-test-415,0.3
boostcamp-sts-v1-test-416,3.2
boostcamp-sts-v1-test-417,3.0
boostcamp-sts-v1-test-418,4.0
boostcamp-sts-v1-test-419,2.2
boostcamp-sts-v1-test-420,4.0
boostcamp-sts-v1-test-421,3.6
boostcamp-sts-v1-test-422,3.7
boostcamp-sts-v1-test-423,4.1
boostcamp-sts-v1-test-424,2.4
boostcamp-sts-v1-test-425,1.7
boostcamp-sts-v1-test-426,2.1
boostcamp-sts-v1-test-427,4.5
boostcamp-sts-v1-test-428,3.8
boostcamp-sts-v1-test-429,3.1
boostcamp-sts-v1-test-430,1.0
boostcamp-sts-v1-test-431,1.8
boostcamp-sts-v1-test-432,2.2
boostcamp-sts-v1-test-433,1.6
boostcamp-sts-v1-test-434,-0.1
boostcamp-sts-v1-test-435,2.5
boostcamp-sts-v1-test-436,0.3
boostcamp-sts-v1-test-437,1.5
boostcamp-sts-v1-test-438,2.6
boostcamp-sts-v1-test-439,3.5
boostcamp-sts-v1-test-440,1.2
boostcamp-sts-v1-test-441,3.4
boostcamp-sts-v1-test-442,3.4
boostcamp-sts-v1-test-443,3.1
boostcamp-sts-v1-test-444,3.3
boostcamp-sts-v1-test-445,2.2
boostcamp-sts-v1-test-446,3.7
boostcamp-sts-v1-test-447,1.3
boostcamp-sts-v1-test-448,4.2
boostcamp-sts-v1-test-449,3.8
boostcamp-sts-v1-test-450,2.7
boostcamp-sts-v1-test-451,1.5
boostcamp-sts-v1-test-452,3.9
boostcamp-sts-v1-test-453,2.1
boostcamp-sts-v1-test-454,2.4
boostcamp-sts-v1-test-455,1.6
boostcamp-sts-v1-test-456,1.2
boostcamp-sts-v1-test-457,3.4
boostcamp-sts-v1-test-458,1.2
boostcamp-sts-v1-test-459,3.0
boostcamp-sts-v1-test-460,0.1
boostcamp-sts-v1-test-461,4.1
boostcamp-sts-v1-test-462,4.6
boostcamp-sts-v1-test-463,3.0
boostcamp-sts-v1-test-464,1.4
boostcamp-sts-v1-test-465,-0.1
boostcamp-sts-v1-test-466,2.4
boostcamp-sts-v1-test-467,2.1
boostcamp-sts-v1-test-468,2.8
boostcamp-sts-v1-test-469,1.7
boostcamp-sts-v1-test-470,3.1
boostcamp-sts-v1-test-471,1.6
boostcamp-sts-v1-test-472,3.9
boostcamp-sts-v1-test-473,4.5
boostcamp-sts-v1-test-474,2.8
boostcamp-sts-v1-test-475,-0.0
boostcamp-sts-v1-test-476,3.8
boostcamp-sts-v1-test-477,2.3
boostcamp-sts-v1-test-478,2.3
boostcamp-sts-v1-test-479,2.4
boostcamp-sts-v1-test-480,4.0
boostcamp-sts-v1-test-481,0.9
boostcamp-sts-v1-test-482,5.1
boostcamp-sts-v1-test-483,4.8
boostcamp-sts-v1-test-484,2.9
boostcamp-sts-v1-test-485,3.1
boostcamp-sts-v1-test-486,1.7
boostcamp-sts-v1-test-487,3.5
boostcamp-sts-v1-test-488,-0.0
boostcamp-sts-v1-test-489,0.8
boostcamp-sts-v1-test-490,4.0
boostcamp-sts-v1-test-491,2.2
boostcamp-sts-v1-test-492,2.6
boostcamp-sts-v1-test-493,0.1
boostcamp-sts-v1-test-494,3.9
boostcamp-sts-v1-test-495,0.4
boostcamp-sts-v1-test-496,4.8
boostcamp-sts-v1-test-497,5.0
boostcamp-sts-v1-test-498,3.5
boostcamp-sts-v1-test-499,2.9
boostcamp-sts-v1-test-500,0.8
boostcamp-sts-v1-test-501,4.8
boostcamp-sts-v1-test-502,3.9
boostcamp-sts-v1-test-503,3.1
boostcamp-sts-v1-test-504,4.9
boostcamp-sts-v1-test-505,1.0
boostcamp-sts-v1-test-506,0.9
boostcamp-sts-v1-test-507,0.7
boostcamp-sts-v1-test-508,0.0
boostcamp-sts-v1-test-509,3.9
boostcamp-sts-v1-test-510,1.6
boostcamp-sts-v1-test-511,1.3
boostcamp-sts-v1-test-512,0.1
boostcamp-sts-v1-test-513,1.9
boostcamp-sts-v1-test-514,0.4
boostcamp-sts-v1-test-515,1.0
boostcamp-sts-v1-test-516,1.5
boostcamp-sts-v1-test-517,2.1
boostcamp-sts-v1-test-518,4.8
boostcamp-sts-v1-test-519,0.5
boostcamp-sts-v1-test-520,0.8
boostcamp-sts-v1-test-521,2.6
boostcamp-sts-v1-test-522,1.8
boostcamp-sts-v1-test-523,2.8
boostcamp-sts-v1-test-524,1.7
boostcamp-sts-v1-test-525,3.3
boostcamp-sts-v1-test-526,1.6
boostcamp-sts-v1-test-527,0.5
boostcamp-sts-v1-test-528,1.4
boostcamp-sts-v1-test-529,3.1
boostcamp-sts-v1-test-530,4.8
boostcamp-sts-v1-test-531,1.1
boostcamp-sts-v1-test-532,-0.1
boostcamp-sts-v1-test-533,1.3
boostcamp-sts-v1-test-534,1.3
boostcamp-sts-v1-test-535,4.3
boostcamp-sts-v1-test-536,4.1
boostcamp-sts-v1-test-537,3.5
boostcamp-sts-v1-test-538,1.4
boostcamp-sts-v1-test-539,-0.0
boostcamp-sts-v1-test-540,1.1
boostcamp-sts-v1-test-541,4.5
boostcamp-sts-v1-test-542,3.1
boostcamp-sts-v1-test-543,1.1
boostcamp-sts-v1-test-544,1.8
boostcamp-sts-v1-test-545,2.2
boostcamp-sts-v1-test-546,5.0
boostcamp-sts-v1-test-547,4.7
boostcamp-sts-v1-test-548,3.4
boostcamp-sts-v1-test-549,2.6
boostcamp-sts-v1-test-550,0.9
boostcamp-sts-v1-test-551,0.6
boostcamp-sts-v1-test-552,2.7
boostcamp-sts-v1-test-553,2.7
boostcamp-sts-v1-test-554,4.7
boostcamp-sts-v1-test-555,3.7
boostcamp-sts-v1-test-556,1.9
boostcamp-sts-v1-test-557,1.7
boostcamp-sts-v1-test-558,2.5
boostcamp-sts-v1-test-559,4.1
boostcamp-sts-v1-test-560,4.1
boostcamp-sts-v1-test-561,4.5
boostcamp-sts-v1-test-562,1.3
boostcamp-sts-v1-test-563,2.4
boostcamp-sts-v1-test-564,0.5
boostcamp-sts-v1-test-565,3.8
boostcamp-sts-v1-test-566,3.5
boostcamp-sts-v1-test-567,3.4
boostcamp-sts-v1-test-568,2.1
boostcamp-sts-v1-test-569,4.8
boostcamp-sts-v1-test-570,1.9
boostcamp-sts-v1-test-571,2.4
boostcamp-sts-v1-test-572,1.9
boostcamp-sts-v1-test-573,2.9
boostcamp-sts-v1-test-574,1.6
boostcamp-sts-v1-test-575,4.6
boostcamp-sts-v1-test-576,4.1
boostcamp-sts-v1-test-577,0.3
boostcamp-sts-v1-test-578,0.9
boostcamp-sts-v1-test-579,2.7
boostcamp-sts-v1-test-580,4.0
boostcamp-sts-v1-test-581,0.3
boostcamp-sts-v1-test-582,0.4
boostcamp-sts-v1-test-583,4.6
boostcamp-sts-v1-test-584,1.9
boostcamp-sts-v1-test-585,4.2
boostcamp-sts-v1-test-586,3.2
boostcamp-sts-v1-test-587,0.5
boostcamp-sts-v1-test-588,4.6
boostcamp-sts-v1-test-589,1.0
boostcamp-sts-v1-test-590,3.2
boostcamp-sts-v1-test-591,3.5
boostcamp-sts-v1-test-592,2.4
boostcamp-sts-v1-test-593,3.8
boostcamp-sts-v1-test-594,3.6
boostcamp-sts-v1-test-595,0.1
boostcamp-sts-v1-test-596,4.1
boostcamp-sts-v1-test-597,3.6
boostcamp-sts-v1-test-598,2.8
boostcamp-sts-v1-test-599,2.8
boostcamp-sts-v1-test-600,2.2
boostcamp-sts-v1-test-601,4.2
boostcamp-sts-v1-test-602,5.0
boostcamp-sts-v1-test-603,2.6
boostcamp-sts-v1-test-604,4.4
boostcamp-sts-v1-test-605,-0.0
boostcamp-sts-v1-test-606,2.6
boostcamp-sts-v1-test-607,2.4
boostcamp-sts-v1-test-608,0.0
boostcamp-sts-v1-test-609,1.7
boostcamp-sts-v1-test-610,3.9
boostcamp-sts-v1-test-611,4.4
boostcamp-sts-v1-test-612,3.9
boostcamp-sts-v1-test-613,0.8
boostcamp-sts-v1-test-614,1.2
boostcamp-sts-v1-test-615,3.4
boostcamp-sts-v1-test-616,2.5
boostcamp-sts-v1-test-617,3.0
boostcamp-sts-v1-test-618,3.6
boostcamp-sts-v1-test-619,2.4
boostcamp-sts-v1-test-620,1.4
boostcamp-sts-v1-test-621,1.3
boostcamp-sts-v1-test-622,2.3
boostcamp-sts-v1-test-623,3.9
boostcamp-sts-v1-test-624,4.2
boostcamp-sts-v1-test-625,0.4
boostcamp-sts-v1-test-626,3.8
boostcamp-sts-v1-test-627,4.6
boostcamp-sts-v1-test-628,2.1
boostcamp-sts-v1-test-629,0.6
boostcamp-sts-v1-test-630,1.3
boostcamp-sts-v1-test-631,2.0
boostcamp-sts-v1-test-632,1.4
boostcamp-sts-v1-test-633,3.7
boostcamp-sts-v1-test-634,0.8
boostcamp-sts-v1-test-635,2.6
boostcamp-sts-v1-test-636,2.5
boostcamp-sts-v1-test-637,0.2
boostcamp-sts-v1-test-638,3.6
boostcamp-sts-v1-test-639,4.4
boostcamp-sts-v1-test-640,2.9
boostcamp-sts-v1-test-641,3.7
boostcamp-sts-v1-test-642,0.8
boostcamp-sts-v1-test-643,3.1
boostcamp-sts-v1-test-644,2.2
boostcamp-sts-v1-test-645,1.3
boostcamp-sts-v1-test-646,4.2
boostcamp-sts-v1-test-647,2.2
boostcamp-sts-v1-test-648,1.0
boostcamp-sts-v1-test-649,1.6
boostcamp-sts-v1-test-650,3.8
boostcamp-sts-v1-test-651,1.8
boostcamp-sts-v1-test-652,4.0
boostcamp-sts-v1-test-653,1.0
boostcamp-sts-v1-test-654,2.4
boostcamp-sts-v1-test-655,2.1
boostcamp-sts-v1-test-656,4.9
boostcamp-sts-v1-test-657,0.5
boostcamp-sts-v1-test-658,2.5
boostcamp-sts-v1-test-659,4.8
boostcamp-sts-v1-test-660,3.7
boostcamp-sts-v1-test-661,-0.0
boostcamp-sts-v1-test-662,3.1
boostcamp-sts-v1-test-663,2.9
boostcamp-sts-v1-test-664,1.5
boostcamp-sts-v1-test-665,1.6
boostcamp-sts-v1-test-666,1.5
boostcamp-sts-v1-test-667,3.2
boostcamp-sts-v1-test-668,2.5
boostcamp-sts-v1-test-669,3.8
boostcamp-sts-v1-test-670,2.5
boostcamp-sts-v1-test-671,3.4
boostcamp-sts-v1-test-672,2.6
boostcamp-sts-v1-test-673,4.7
boostcamp-sts-v1-test-674,1.0
boostcamp-sts-v1-test-675,3.9
boostcamp-sts-v1-test-676,2.2
boostcamp-sts-v1-test-677,2.4
boostcamp-sts-v1-test-678,4.5
boostcamp-sts-v1-test-679,2.8
boostcamp-sts-v1-test-680,0.9
boostcamp-sts-v1-test-681,1.3
boostcamp-sts-v1-test-682,2.4
boostcamp-sts-v1-test-683,3.3
boostcamp-sts-v1-test-684,3.7
boostcamp-sts-v1-test-685,2.6
boostcamp-sts-v1-test-686,4.7
boostcamp-sts-v1-test-687,4.4
boostcamp-sts-v1-test-688,4.7
boostcamp-sts-v1-test-689,1.0
boostcamp-sts-v1-test-690,3.8
boostcamp-sts-v1-test-691,3.6
boostcamp-sts-v1-test-692,0.3
boostcamp-sts-v1-test-693,4.8
boostcamp-sts-v1-test-694,1.9
boostcamp-sts-v1-test-695,3.7
boostcamp-sts-v1-test-696,0.6
boostcamp-sts-v1-test-697,3.9
